order_id,week,center_id,meal_id,checkout_price,base_price,num_orders,category,cuisine,city_code,region_code,center_type,op_area,discount_percentage,revenue,demand_level,revenue_category,week_type,profit,meal_popularity,discount
1201010,90,43,2290,189.15,302.7,5994,Rice Bowl,Indian,590,56,TYPE_A,5.1,38%,1133765.1,Medium,High,End,-680618.7,Medium Popularity,113.54999999999998
1004509,71,113,1754,191.09,303.64,5967,Sandwich,Italian,680,77,TYPE_C,4.0,37%,1140234.03,Medium,High,End,-671585.8499999999,Medium Popularity,112.54999999999998
1457710,38,67,2290,171.69,309.43,5955,Rice Bowl,Indian,638,56,TYPE_B,7.0,45%,1022413.95,Medium,High,End,-820241.7000000001,Medium Popularity,137.74
1172977,133,104,1971,201.76,322.04,5941,Sandwich,Italian,647,56,TYPE_A,4.5,37%,1198656.16,Medium,High,End,-714583.4800000002,Medium Popularity,120.28000000000003
1071016,90,13,2290,193.06,295.85,5941,Rice Bowl,Indian,590,56,TYPE_B,6.7,35%,1146969.46,Medium,High,End,-610675.3900000001,Medium Popularity,102.79000000000002
1293871,48,97,1971,166.84,309.43,5914,Sandwich,Italian,628,77,TYPE_A,4.6,46%,986691.76,Medium,High,End,-843277.26,Medium Popularity,142.59
1457335,128,99,2826,223.1,353.14,5912,Sandwich,Italian,596,71,TYPE_A,4.5,37%,1318967.2,Medium,High,End,-768796.48,Medium Popularity,130.04
1420428,53,137,1993,120.28,141.68,5899,Beverages,Thai,590,56,TYPE_A,4.4,15%,709531.72,Medium,High,End,-126238.60000000003,Medium Popularity,21.400000000000006
1018503,103,43,2290,183.36,284.27,5899,Rice Bowl,Indian,590,56,TYPE_A,5.1,35%,1081640.6400000001,Medium,High,End,-595268.0899999999,Medium Popularity,100.90999999999997
1483409,5,145,2290,161.08,311.43,5874,Rice Bowl,Indian,620,77,TYPE_A,3.9,48%,946183.92,Medium,High,Start,-883155.9,Medium Popularity,150.35
1392075,100,11,2290,219.22,298.79,5873,Rice Bowl,Indian,679,56,TYPE_A,3.7,27%,1287479.06,Medium,High,End,-467314.6100000001,Medium Popularity,79.57000000000002
1126357,102,52,2290,184.36,302.67,5860,Rice Bowl,Indian,685,56,TYPE_B,5.6,39%,1080349.6,Medium,High,End,-693296.6,Medium Popularity,118.31
1075828,32,39,1754,238.62,260.96,5845,Sandwich,Italian,526,34,TYPE_C,3.8,9%,1394733.9000000001,Medium,High,Mid,-130577.29999999986,Medium Popularity,22.339999999999975
1367368,100,97,2290,223.16,267.78,5820,Rice Bowl,Indian,628,77,TYPE_A,4.6,17%,1298791.2,Medium,High,End,-259688.39999999985,Medium Popularity,44.619999999999976
1042159,100,67,2290,222.16,300.73,5820,Rice Bowl,Indian,638,56,TYPE_B,7.0,26%,1292971.2,Medium,High,End,-457277.40000000014,Medium Popularity,78.57000000000002
1221138,48,137,1754,164.9,309.43,5820,Sandwich,Italian,590,56,TYPE_A,4.4,47%,959718.0,Medium,High,End,-841164.6,Medium Popularity,144.53
1099727,76,104,2490,147.47,252.2,5818,Salad,Italian,647,56,TYPE_A,4.5,42%,857980.46,Medium,High,End,-609319.1399999999,Medium Popularity,104.72999999999999
1447266,132,11,1971,196.91,301.7,5804,Sandwich,Italian,679,56,TYPE_A,3.7,35%,1142865.64,Medium,High,End,-608201.1599999999,Medium Popularity,104.78999999999999
1427462,68,104,1754,193.09,264.81,5792,Sandwich,Italian,647,56,TYPE_A,4.5,27%,1118377.28,Medium,High,End,-415402.24,Medium Popularity,71.72
1317642,119,43,1109,264.84,289.09,5778,Rice Bowl,Indian,590,56,TYPE_A,5.1,8%,1530245.5199999998,Medium,High,End,-140116.5,Medium Popularity,24.25
1058998,101,67,2290,223.13,299.73,5739,Rice Bowl,Indian,638,56,TYPE_B,7.0,26%,1280543.07,Medium,High,End,-439607.40000000014,Medium Popularity,76.60000000000002
1328045,6,59,2290,160.11,310.43,5737,Rice Bowl,Indian,456,56,TYPE_A,4.2,48%,918551.0700000001,Medium,High,Start,-862385.84,Medium Popularity,150.32
1499784,70,124,1971,193.09,292.03,5737,Sandwich,Italian,590,56,TYPE_C,4.0,34%,1107757.33,Medium,High,End,-567618.7799999998,Medium Popularity,98.93999999999997
1145252,89,157,1885,110.61,112.58,5698,Beverages,Thai,609,93,TYPE_A,4.1,2%,630255.78,Medium,High,End,-11225.059999999994,Medium Popularity,1.9699999999999989
1073847,5,61,2290,160.11,309.43,5697,Rice Bowl,Indian,473,77,TYPE_A,4.5,48%,912146.67,Medium,High,Start,-850676.0399999999,Medium Popularity,149.32
1260207,5,129,2290,161.02,309.43,5697,Rice Bowl,Indian,593,77,TYPE_A,3.9,48%,917330.9400000001,Medium,High,Start,-845491.77,Medium Popularity,148.41
1433666,53,137,1885,121.28,142.62,5671,Beverages,Thai,590,56,TYPE_A,4.4,15%,687778.88,Medium,High,End,-121019.14000000001,Medium Popularity,21.340000000000003
1255121,132,36,1971,175.63,326.89,5669,Sandwich,Italian,517,56,TYPE_B,4.4,46%,995646.47,Medium,High,End,-857492.94,Medium Popularity,151.26
1222739,134,43,2290,291.06,298.79,5658,Rice Bowl,Indian,590,56,TYPE_A,5.1,3%,1646817.48,Medium,High,End,-43736.340000000106,Medium Popularity,7.730000000000018
1432955,130,137,1109,224.13,283.24,5658,Rice Bowl,Indian,590,56,TYPE_A,4.4,21%,1268127.54,Medium,High,End,-334444.38000000006,Medium Popularity,59.110000000000014
1440518,5,126,2290,162.99,309.43,5657,Rice Bowl,Indian,577,56,TYPE_A,2.7,47%,922034.43,Medium,High,Start,-828411.08,Medium Popularity,146.44
1255140,98,13,1109,226.04,304.64,5631,Rice Bowl,Indian,590,56,TYPE_B,6.7,26%,1272831.24,Medium,High,End,-442596.6,Medium Popularity,78.6
1054130,83,11,1727,238.68,445.23,5630,Rice Bowl,Indian,679,56,TYPE_A,3.7,46%,1343768.4000000001,Medium,High,End,-1162876.5,Medium Popularity,206.55
1328289,78,80,2490,147.47,254.2,5629,Salad,Italian,604,56,TYPE_C,5.1,42%,830108.63,Medium,High,End,-600783.1699999999,Medium Popularity,106.72999999999999
1289602,6,89,2290,155.2,310.43,5616,Rice Bowl,Indian,703,56,TYPE_A,4.8,50%,871603.2,Medium,High,Start,-871771.68,Medium Popularity,155.23000000000002
1230966,100,104,2290,223.16,282.27,5604,Rice Bowl,Indian,647,56,TYPE_A,4.5,21%,1250588.64,Medium,High,End,-331252.43999999994,Medium Popularity,59.109999999999985
1158201,17,43,2290,195.0,300.73,5590,Rice Bowl,Indian,590,56,TYPE_A,5.1,35%,1090050.0,Medium,High,Start,-591030.7000000001,Medium Popularity,105.73000000000002
1102374,5,92,2290,160.11,303.64,5588,Rice Bowl,Indian,526,34,TYPE_C,2.9,47%,894694.68,Medium,High,Start,-802045.6399999999,Medium Popularity,143.52999999999997
1204480,5,29,2290,160.08,307.52,5577,Rice Bowl,Indian,526,34,TYPE_C,4.0,48%,892766.16,Medium,High,Start,-822272.8799999998,Medium Popularity,147.43999999999997
1095922,134,157,2290,216.31,286.15,5577,Rice Bowl,Indian,609,93,TYPE_A,4.1,24%,1206360.87,Medium,High,End,-389497.6799999999,Medium Popularity,69.83999999999997
1010632,50,157,1885,92.18,91.21,5576,Beverages,Thai,609,93,TYPE_A,4.1,-1%,513995.68000000005,Medium,High,End,5408.720000000073,Medium Popularity,-0.9700000000000131
1065336,70,124,1754,191.09,279.36,5563,Sandwich,Italian,590,56,TYPE_C,4.0,32%,1063033.67,Medium,High,End,-491046.01000000007,Medium Popularity,88.27000000000001
1019108,134,99,2290,290.03,297.79,5561,Rice Bowl,Indian,596,71,TYPE_A,4.5,3%,1612856.8299999998,Medium,High,End,-43153.36000000026,Medium Popularity,7.760000000000048
1258691,45,52,2290,236.71,276.45,5550,Rice Bowl,Indian,685,56,TYPE_B,5.6,14%,1313740.5,Medium,High,End,-220556.99999999988,Medium Popularity,39.73999999999998
1053465,102,137,2290,183.36,276.51,5548,Rice Bowl,Indian,590,56,TYPE_A,4.4,34%,1017281.28,Medium,High,End,-516796.1999999999,Medium Popularity,93.14999999999998
1384316,7,108,2290,159.11,301.73,5535,Rice Bowl,Indian,579,56,TYPE_B,4.4,47%,880673.8500000001,Medium,High,Start,-789401.7000000001,Medium Popularity,142.62
1134446,6,52,2290,156.17,309.43,5521,Rice Bowl,Indian,685,56,TYPE_B,5.6,50%,862214.57,Medium,High,Start,-846148.4600000001,Medium Popularity,153.26000000000002
1256943,48,104,1754,169.81,287.18,5509,Sandwich,Italian,647,56,TYPE_A,4.5,41%,935483.29,Medium,High,End,-646591.3300000001,Medium Popularity,117.37
1456721,95,11,1109,289.06,307.55,5507,Rice Bowl,Indian,679,56,TYPE_A,3.7,6%,1591853.42,Medium,High,End,-101824.43000000005,Medium Popularity,18.49000000000001
1327152,83,51,1727,239.65,438.47,5507,Rice Bowl,Indian,638,56,TYPE_A,7.0,45%,1319752.55,Medium,High,End,-1094901.7400000002,Medium Popularity,198.82000000000002
1208366,6,80,2290,162.02,301.67,5495,Rice Bowl,Indian,604,56,TYPE_C,5.1,46%,890299.9,Medium,High,Start,-767376.75,Medium Popularity,139.65
1178177,18,86,1754,195.0,287.12,5495,Sandwich,Italian,699,85,TYPE_C,4.0,32%,1071525.0,Medium,High,Mid,-506199.4,Medium Popularity,92.12
1450764,25,13,1727,243.53,445.23,5480,Rice Bowl,Indian,590,56,TYPE_B,6.7,45%,1334544.4,Medium,High,Mid,-1105316.0,Medium Popularity,201.70000000000002
1121510,30,174,1754,157.17,280.36,5454,Sandwich,Italian,700,56,TYPE_A,7.0,44%,857205.1799999999,Medium,High,Mid,-671878.2600000001,Medium Popularity,123.19000000000003
1255090,38,24,2290,171.75,310.4,5454,Rice Bowl,Indian,614,85,TYPE_B,3.6,45%,936724.5,Medium,High,End,-756197.0999999999,Medium Popularity,138.64999999999998
1164530,102,51,2290,181.42,296.82,5440,Rice Bowl,Indian,638,56,TYPE_A,7.0,39%,986924.7999999999,Medium,High,End,-627776.0,Medium Popularity,115.4
1339902,25,43,1727,242.5,446.23,5440,Rice Bowl,Indian,590,56,TYPE_A,5.1,46%,1319200.0,Medium,High,Mid,-1108291.2000000002,Medium Popularity,203.73000000000002
1285778,60,43,1754,240.56,290.03,5428,Sandwich,Italian,590,56,TYPE_A,5.1,17%,1305759.68,Medium,High,End,-268523.15999999986,Medium Popularity,49.46999999999997
1037438,128,99,1754,215.4,320.16,5427,Sandwich,Italian,596,71,TYPE_A,4.5,33%,1168975.8,Medium,High,End,-568532.5200000001,Medium Popularity,104.76000000000002
1370511,131,13,1109,228.98,290.09,5413,Rice Bowl,Indian,590,56,TYPE_B,6.7,21%,1239468.74,Medium,High,End,-330788.42999999993,Medium Popularity,61.109999999999985
1054225,111,137,1727,242.5,447.23,5401,Rice Bowl,Indian,590,56,TYPE_A,4.4,46%,1309742.5,Medium,High,End,-1105746.7300000002,Medium Popularity,204.73000000000002
1384064,5,13,1727,240.59,447.23,5400,Rice Bowl,Indian,590,56,TYPE_B,6.7,46%,1299186.0,Medium,High,Start,-1115856.0,Medium Popularity,206.64000000000001
1330610,5,66,2290,161.08,311.43,5399,Rice Bowl,Indian,648,34,TYPE_A,4.1,48%,869670.92,Medium,High,Start,-811739.65,Medium Popularity,150.35
1312723,48,39,1754,182.36,275.48,5386,Sandwich,Italian,526,34,TYPE_C,3.8,34%,982190.9600000001,Medium,High,End,-501544.32,Medium Popularity,93.12
1122644,130,13,1109,225.07,289.09,5373,Rice Bowl,Indian,590,56,TYPE_B,6.7,22%,1209301.1099999999,Medium,High,End,-343979.4599999999,Medium Popularity,64.01999999999998
1434716,79,104,2490,148.47,253.2,5361,Salad,Italian,647,56,TYPE_A,4.5,41%,795947.67,Medium,High,End,-561457.5299999999,Medium Popularity,104.72999999999999
1172367,132,51,1971,187.27,322.04,5360,Sandwich,Italian,638,56,TYPE_A,7.0,42%,1003767.2000000001,Medium,High,End,-722367.2000000001,Medium Popularity,134.77
1166057,60,102,1754,244.5,311.43,5334,Sandwich,Italian,593,77,TYPE_A,2.8,21%,1304163.0,Medium,High,End,-357004.62000000005,Medium Popularity,66.93
1264679,70,86,1754,191.12,283.24,5334,Sandwich,Italian,699,85,TYPE_C,4.0,33%,1019434.0800000001,Medium,High,End,-491368.08,Medium Popularity,92.12
1129088,41,157,1885,94.15,90.21,5318,Beverages,Thai,609,93,TYPE_A,4.1,-4%,500689.7,Medium,High,End,20952.920000000064,Medium Popularity,-3.940000000000012
1166777,7,65,2290,163.02,310.43,5307,Rice Bowl,Indian,602,34,TYPE_A,4.8,47%,865147.14,Medium,High,Start,-782304.87,Medium Popularity,147.41
1101352,68,99,1754,191.09,268.72,5305,Sandwich,Italian,596,71,TYPE_A,4.5,29%,1013732.4500000001,Medium,High,End,-411827.15000000014,Medium Popularity,77.63000000000002
1349976,48,88,1971,179.51,291.06,5280,Sandwich,Italian,526,34,TYPE_A,4.1,38%,947812.7999999999,Medium,High,End,-588984.0000000001,Medium Popularity,111.55000000000001
1212809,95,43,1109,291.03,306.58,5280,Rice Bowl,Indian,590,56,TYPE_A,5.1,5%,1536638.4,Medium,High,End,-82104.00000000006,Medium Popularity,15.550000000000011
1041663,124,43,1971,192.06,322.04,5279,Sandwich,Italian,590,56,TYPE_A,5.1,40%,1013884.74,Medium,High,End,-686164.42,Medium Popularity,129.98000000000002
1462115,103,99,2290,183.36,267.72,5279,Rice Bowl,Indian,596,71,TYPE_A,4.5,32%,967957.4400000001,Medium,High,End,-445336.44000000006,Medium Popularity,84.36000000000001
1039620,83,67,1727,232.83,445.23,5278,Rice Bowl,Indian,638,56,TYPE_B,7.0,48%,1228876.74,Medium,High,End,-1121047.2,Medium Popularity,212.4
1268771,38,97,2290,173.69,296.85,5265,Rice Bowl,Indian,628,77,TYPE_A,4.6,41%,914477.85,Medium,High,End,-648437.4000000001,Medium Popularity,123.16000000000003
1409360,83,108,1727,235.77,445.23,5264,Rice Bowl,Indian,579,56,TYPE_B,4.4,47%,1241093.28,Medium,High,End,-1102597.44,Medium Popularity,209.46
1176369,79,80,2490,145.5,254.2,5264,Salad,Italian,604,56,TYPE_C,5.1,43%,765912.0,Medium,High,End,-572196.7999999999,Medium Popularity,108.69999999999999
1272831,130,99,1109,221.16,273.6,5252,Rice Bowl,Indian,596,71,TYPE_A,4.5,19%,1161532.32,Medium,High,End,-275414.8800000001,Medium Popularity,52.440000000000026
1362600,102,11,2290,184.33,297.79,5224,Rice Bowl,Indian,679,56,TYPE_A,3.7,38%,962939.92,Medium,High,End,-592715.04,Medium Popularity,113.46000000000001
1393607,5,14,2290,162.96,311.43,5170,Rice Bowl,Indian,654,56,TYPE_C,2.7,48%,842503.2000000001,Medium,High,Start,-767589.9,Medium Popularity,148.47
1195088,6,36,2290,159.08,310.43,5158,Rice Bowl,Indian,517,56,TYPE_B,4.4,49%,820534.64,Medium,High,Start,-780663.2999999999,Medium Popularity,151.35
1492432,118,43,2490,183.36,281.3,5157,Salad,Italian,590,56,TYPE_A,5.1,35%,945587.52,Medium,High,End,-505076.58,Medium Popularity,97.94
1475114,7,36,2290,157.14,310.43,5157,Rice Bowl,Indian,517,56,TYPE_B,4.4,49%,810370.98,Medium,High,Start,-790516.5300000001,Medium Popularity,153.29000000000002
1410012,7,61,2290,160.05,311.43,5145,Rice Bowl,Indian,473,77,TYPE_A,4.5,49%,823457.2500000001,Medium,High,Start,-778850.1,Medium Popularity,151.38
1247199,70,113,1754,192.09,304.64,5145,Sandwich,Italian,680,77,TYPE_C,4.0,37%,988303.05,Medium,High,End,-579069.7499999999,Medium Popularity,112.54999999999998
1349335,48,110,1754,159.08,298.79,5145,Sandwich,Italian,485,77,TYPE_A,3.8,47%,818466.6000000001,Medium,High,End,-718807.9500000001,Medium Popularity,139.71
1268715,5,23,2290,162.99,306.55,5143,Rice Bowl,Indian,698,23,TYPE_A,3.4,47%,838257.5700000001,Medium,High,Start,-738329.08,Medium Popularity,143.56
1232403,102,80,2290,182.36,291.06,5143,Rice Bowl,Indian,604,56,TYPE_C,5.1,37%,937877.4800000001,Medium,High,End,-559044.1,Medium Popularity,108.69999999999999
1331705,132,99,1971,193.09,324.04,5143,Sandwich,Italian,596,71,TYPE_A,4.5,40%,993061.87,Medium,High,End,-673475.8500000001,Medium Popularity,130.95000000000002
1408944,19,13,1109,225.1,286.18,5130,Rice Bowl,Indian,590,56,TYPE_B,6.7,21%,1154763.0,Medium,High,Mid,-313340.4000000001,Medium Popularity,61.08000000000001
1217264,123,124,1971,188.18,324.04,5129,Sandwich,Italian,590,56,TYPE_C,4.0,42%,965175.2200000001,Medium,High,End,-696825.9400000001,Medium Popularity,135.86
1244374,5,101,2290,161.99,303.61,5103,Rice Bowl,Indian,699,85,TYPE_C,2.8,47%,826634.9700000001,Medium,High,Start,-722686.86,Medium Popularity,141.62
1048603,132,124,1971,209.52,328.89,5102,Sandwich,Italian,590,56,TYPE_C,4.0,36%,1068971.04,Medium,High,End,-609025.7399999999,Medium Popularity,119.36999999999998
1313178,68,104,1971,192.09,310.43,5090,Sandwich,Italian,647,56,TYPE_A,4.5,38%,977738.1,Medium,High,End,-602350.6,Medium Popularity,118.34
1470769,48,43,2490,194.03,251.26,5090,Salad,Italian,590,56,TYPE_A,5.1,23%,987612.7,Medium,High,End,-291300.69999999995,Medium Popularity,57.22999999999999
1088001,101,137,2290,222.19,274.51,5075,Rice Bowl,Indian,590,56,TYPE_A,4.4,19%,1127614.25,Medium,High,End,-265523.99999999994,Medium Popularity,52.31999999999999
1491015,6,67,2290,157.14,311.43,5075,Rice Bowl,Indian,638,56,TYPE_B,7.0,50%,797485.4999999999,Medium,High,Start,-783021.7500000001,Medium Popularity,154.29000000000002
1492203,6,174,2290,160.11,306.58,5075,Rice Bowl,Indian,700,56,TYPE_A,7.0,48%,812558.2500000001,Medium,High,Start,-743335.2499999999,Medium Popularity,146.46999999999997
1411141,60,113,1754,242.53,293.94,5063,Sandwich,Italian,680,77,TYPE_C,4.0,17%,1227929.39,Medium,High,End,-260288.83,Medium Popularity,51.41
1147678,117,43,2490,183.33,281.3,5050,Salad,Italian,590,56,TYPE_A,5.1,35%,925816.5000000001,Medium,High,End,-494748.5,Medium Popularity,97.97
1015739,7,152,2290,161.05,311.43,5050,Rice Bowl,Indian,576,34,TYPE_B,4.0,48%,813302.5,Medium,High,Start,-759419.0,Medium Popularity,150.38
1498898,111,13,1727,241.56,447.23,5037,Rice Bowl,Indian,590,56,TYPE_B,6.7,46%,1216737.72,Medium,High,End,-1035959.79,Medium Popularity,205.67000000000002
1058555,102,13,2290,184.33,294.94,5036,Rice Bowl,Indian,590,56,TYPE_B,6.7,38%,928285.8800000001,Medium,High,End,-557031.96,Medium Popularity,110.60999999999999
1168233,48,88,1754,170.72,281.33,5022,Sandwich,Italian,526,34,TYPE_A,4.1,39%,857355.84,Medium,High,End,-555483.4199999999,Medium Popularity,110.60999999999999
1469442,131,43,1109,226.01,271.6,5010,Rice Bowl,Indian,590,56,TYPE_A,5.1,17%,1132310.0999999999,Medium,High,End,-228405.90000000017,Medium Popularity,45.59000000000003
1075897,18,39,1754,190.18,280.33,4994,Sandwich,Italian,526,34,TYPE_C,3.8,32%,949758.92,Low,High,Mid,-450209.09999999986,Low Popularity,90.14999999999998
1475712,101,10,2290,221.19,297.85,4983,Rice Bowl,Indian,590,56,TYPE_B,6.3,26%,1102189.77,Low,High,End,-381996.78000000014,Low Popularity,76.66000000000003
1495148,6,153,2290,154.23,309.43,4983,Rice Bowl,Indian,590,56,TYPE_A,3.9,50%,768528.09,Low,High,Start,-773361.6000000001,Low Popularity,155.20000000000002
1356655,6,29,2290,159.08,306.52,4969,Rice Bowl,Indian,526,34,TYPE_C,4.0,48%,790468.52,Low,High,Start,-732629.3599999999,Low Popularity,147.43999999999997
1253642,30,11,1754,153.32,279.36,4968,Sandwich,Italian,679,56,TYPE_A,3.7,45%,761693.76,Low,High,Mid,-626166.7200000001,Low Popularity,126.04000000000002
1251266,98,43,1109,219.28,304.58,4967,Rice Bowl,Indian,590,56,TYPE_A,5.1,28%,1089163.76,Low,High,End,-423685.0999999999,Low Popularity,85.29999999999998
1415755,32,143,1754,191.09,290.03,4955,Sandwich,Italian,562,77,TYPE_B,3.8,34%,946850.9500000001,Low,High,Mid,-490247.69999999984,Low Popularity,98.93999999999997
1104488,134,97,2290,271.63,298.79,4954,Rice Bowl,Indian,628,77,TYPE_A,4.6,9%,1345655.02,Low,High,End,-134550.64000000013,Low Popularity,27.160000000000025
1306817,5,58,2290,162.99,310.43,4941,Rice Bowl,Indian,695,77,TYPE_C,3.8,47%,805333.5900000001,Low,High,Start,-728501.04,Low Popularity,147.44
1490515,102,10,2290,181.39,297.85,4940,Rice Bowl,Indian,590,56,TYPE_B,6.3,39%,896066.6,Low,High,End,-575312.4000000001,Low Popularity,116.46000000000004
1082801,7,124,2290,156.17,311.43,4929,Rice Bowl,Indian,590,56,TYPE_C,4.0,50%,769761.9299999999,Low,High,Start,-765276.54,Low Popularity,155.26000000000002
1044851,45,174,2290,236.74,273.54,4914,Rice Bowl,Indian,700,56,TYPE_A,7.0,13%,1163340.36,Low,High,End,-180835.20000000007,Low Popularity,36.80000000000001
1148072,101,99,2290,223.13,268.72,4913,Rice Bowl,Indian,596,71,TYPE_A,4.5,17%,1096237.69,Low,High,End,-223983.67000000016,Low Popularity,45.59000000000003
1237717,30,67,1754,154.26,281.36,4902,Sandwich,Italian,638,56,TYPE_B,7.0,45%,756182.5199999999,Low,High,Mid,-623044.2000000001,Low Popularity,127.10000000000002
1485933,68,11,1754,192.09,267.75,4901,Sandwich,Italian,679,56,TYPE_A,3.7,28%,941433.09,Low,High,End,-370809.66,Low Popularity,75.66
1222817,48,86,2490,196.0,252.2,4887,Salad,Italian,699,85,TYPE_C,4.0,22%,957852.0,Low,High,End,-274649.39999999997,Low Popularity,56.19999999999999
1412898,30,27,1754,161.08,259.96,4887,Sandwich,Italian,713,85,TYPE_A,4.5,38%,787197.9600000001,Low,High,Mid,-483226.5599999998,Low Popularity,98.87999999999997
1345673,6,30,2290,161.08,311.43,4887,Rice Bowl,Indian,604,56,TYPE_A,3.5,48%,787197.9600000001,Low,High,Start,-734760.45,Low Popularity,150.35
1441877,17,10,2290,195.94,311.43,4873,Rice Bowl,Indian,590,56,TYPE_B,6.3,37%,954815.62,Low,High,Start,-562782.77,Low Popularity,115.49000000000001
1250799,5,26,2290,158.14,310.43,4861,Rice Bowl,Indian,515,77,TYPE_C,3.0,49%,768718.5399999999,Low,High,Start,-740281.6900000001,Low Popularity,152.29000000000002
1200452,77,137,1727,243.53,446.23,4861,Rice Bowl,Indian,590,56,TYPE_A,4.4,45%,1183799.33,Low,High,End,-985324.7000000001,Low Popularity,202.70000000000002
1012479,110,86,1754,244.47,310.4,4859,Sandwich,Italian,699,85,TYPE_C,4.0,21%,1187879.73,Low,High,End,-320353.8699999999,Low Popularity,65.92999999999998
1265985,17,52,2290,195.94,311.43,4848,Rice Bowl,Indian,685,56,TYPE_B,5.6,37%,949917.12,Low,High,Start,-559895.52,Low Popularity,115.49000000000001
1025180,100,108,2290,222.16,292.94,4847,Rice Bowl,Indian,579,56,TYPE_B,4.4,24%,1076809.52,Low,High,End,-343070.66000000003,Low Popularity,70.78
1119278,109,86,1971,241.53,324.04,4834,Sandwich,Italian,699,85,TYPE_C,4.0,25%,1167556.02,Low,High,End,-398853.3400000001,Low Popularity,82.51000000000002
1013393,18,43,1754,193.03,292.03,4834,Sandwich,Italian,590,56,TYPE_A,5.1,34%,933107.02,Low,High,Mid,-478565.9999999999,Low Popularity,98.99999999999997
